,Order_ID,Customer_ID,Employee_ID,Order_Date,Require_date,Shipper_Date,Shipper_ID,Freight,Company_Name,Contact_Name,Contact_Title,Customer_City,Customer_Country,EmployeeName,Employee_Title,Employee_City,Employee_Country,Reports_To,Product_ID,Unit_Price,Quantity,Discount,Product_Name,Quantity_Per_Unit,Product_Unit_Price,Discontinued,Category_ID,Shipper_Company,Category_Name,Description
655,10496,TRADH,7,2014-04-04,2014-05-02,2014-04-07,2,46.77,Tradição Hipermercados,Anabela Domingues,Sales Representative,Sao Paulo,Brazil,Robert King,Sales Representative,London,UK,5.0,31,10.0,20,0.05,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,United Package,Dairy Products,Cheeses
656,10497,LEHMS,7,2014-04-04,2014-05-02,2014-04-07,1,36.21,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Robert King,Sales Representative,London,UK,5.0,56,30.4,14,0.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Speedy Express,Grains & Cereals,"Breads, crackers, pasta, and cereal"
657,10497,LEHMS,7,2014-04-04,2014-05-02,2014-04-07,1,36.21,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Robert King,Sales Representative,London,UK,5.0,72,27.8,25,0.0,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,4,Speedy Express,Dairy Products,Cheeses
658,10497,LEHMS,7,2014-04-04,2014-05-02,2014-04-07,1,36.21,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Robert King,Sales Representative,London,UK,5.0,77,10.4,25,0.0,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,Speedy Express,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
659,10498,HILAA,8,2014-04-07,2014-05-05,2014-04-11,2,29.75,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Laura Callahan,Sales Manager,New York,USA,2.0,24,4.5,14,0.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
660,10498,HILAA,8,2014-04-07,2014-05-05,2014-04-11,2,29.75,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Laura Callahan,Sales Manager,New York,USA,2.0,40,18.4,5,0.0,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,United Package,Seafood,Seaweed and fish
661,10498,HILAA,8,2014-04-07,2014-05-05,2014-04-11,2,29.75,HILARION-Abastos,Carlos Hernández,Sales Representative,San Cristóbal,Venezuela,Laura Callahan,Sales Manager,New York,USA,2.0,42,14.0,30,0.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,United Package,Grains & Cereals,"Breads, crackers, pasta, and cereal"
662,10499,LILAS,4,2014-04-08,2014-05-06,2014-04-16,2,102.02,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8.0,28,45.6,20,0.0,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,United Package,Produce,Dried fruit and bean curd
663,10499,LILAS,4,2014-04-08,2014-05-06,2014-04-16,2,102.02,LILA-Supermercado,Carlos González,Accounting Manager,Barquisimeto,Venezuela,Margaret Peacock,Sales Representative,New York,USA,8.0,49,20.0,25,0.0,Maxilaku,24 - 50 g pkgs.,20.0,0,3,United Package,Confections,"Desserts, candies, and sweet breads"
664,10500,LAMAI,6,2014-04-09,2014-05-07,2014-04-17,1,42.68,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Michael Suyama,Sales Representative,London,UK,5.0,15,15.5,12,0.05,Genen Shouyu,24 - 250 ml bottles,15.5,0,2,Speedy Express,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
665,10500,LAMAI,6,2014-04-09,2014-05-07,2014-04-17,1,42.68,La maison d'Asie,Annette Roulet,Sales Manager,Toulouse,France,Michael Suyama,Sales Representative,London,UK,5.0,28,45.6,8,0.05,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,Speedy Express,Produce,Dried fruit and bean curd
666,10501,BLAUS,9,2014-04-09,2014-05-07,2014-04-16,3,8.85,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,Anne Dodsworth,Sales Representative,London,UK,5.0,54,7.45,20,0.0,Tourtière,16 pies,7.45,0,6,Federal Shipping,Meat & Poultry,Prepared meats
667,10502,PERIC,2,2014-04-10,2014-05-08,2014-04-29,1,69.32,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,Andrew Fuller,Vice President Sales,New York,USA,,45,9.5,21,0.0,Rogede sild,1k pkg.,9.5,0,8,Speedy Express,Seafood,Seaweed and fish
668,10502,PERIC,2,2014-04-10,2014-05-08,2014-04-29,1,69.32,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,Andrew Fuller,Vice President Sales,New York,USA,,53,32.8,6,0.0,Perth Pasties,48 pieces,32.8,1,6,Speedy Express,Meat & Poultry,Prepared meats
669,10502,PERIC,2,2014-04-10,2014-05-08,2014-04-29,1,69.32,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Mexico City,Mexico,Andrew Fuller,Vice President Sales,New York,USA,,67,14.0,30,0.0,Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,0,1,Speedy Express,Beverages,"Soft drinks, coffees, teas, beers, and ales"
670,10503,HUNGO,6,2014-04-11,2014-05-09,2014-04-16,2,16.74,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Michael Suyama,Sales Representative,London,UK,5.0,14,23.25,70,0.0,Tofu,40 - 100 g pkgs.,23.25,0,7,United Package,Produce,Dried fruit and bean curd
671,10503,HUNGO,6,2014-04-11,2014-05-09,2014-04-16,2,16.74,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Michael Suyama,Sales Representative,London,UK,5.0,65,21.05,20,0.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,United Package,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
672,10504,WHITC,4,2014-04-11,2014-05-09,2014-04-18,3,59.13,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,2,19.0,12,0.0,Chang,24 - 12 oz bottles,19.0,0,1,Federal Shipping,Beverages,"Soft drinks, coffees, teas, beers, and ales"
673,10504,WHITC,4,2014-04-11,2014-05-09,2014-04-18,3,59.13,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,21,10.0,12,0.0,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,Federal Shipping,Confections,"Desserts, candies, and sweet breads"
674,10504,WHITC,4,2014-04-11,2014-05-09,2014-04-18,3,59.13,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,53,32.8,10,0.0,Perth Pasties,48 pieces,32.8,1,6,Federal Shipping,Meat & Poultry,Prepared meats
675,10504,WHITC,4,2014-04-11,2014-05-09,2014-04-18,3,59.13,White Clover Markets,Karl Jablonski,Owner,Seattle,USA,Margaret Peacock,Sales Representative,New York,USA,8.0,61,28.5,25,0.0,Sirop d'érable,24 - 500 ml bottles,28.5,0,2,Federal Shipping,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
676,10505,MEREP,3,2014-04-14,2014-05-12,2014-04-21,3,7.13,Mère Paillarde,Jean Fresnière,Marketing Assistant,Montréal,Canada,Janet Leverling,Sales Representative,New York,USA,8.0,62,49.3,3,0.0,Tarte au sucre,48 pies,49.3,0,3,Federal Shipping,Confections,"Desserts, candies, and sweet breads"
677,10506,KOENE,9,2014-04-15,2014-05-13,2014-05-02,2,21.19,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Anne Dodsworth,Sales Representative,London,UK,5.0,25,14.0,18,0.1,NuNuCa Nuß-Nougat-Creme,20 - 450 g glasses,14.0,0,3,United Package,Confections,"Desserts, candies, and sweet breads"
678,10506,KOENE,9,2014-04-15,2014-05-13,2014-05-02,2,21.19,Königlich Essen,Philip Cramer,Sales Associate,Brandenburg,Germany,Anne Dodsworth,Sales Representative,London,UK,5.0,70,15.0,14,0.1,Outback Lager,24 - 355 ml bottles,15.0,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
679,10507,ANTON,7,2014-04-15,2014-05-13,2014-04-22,1,47.45,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Robert King,Sales Representative,London,UK,5.0,43,46.0,15,0.15,Ipoh Coffee,16 - 500 g tins,46.0,0,1,Speedy Express,Beverages,"Soft drinks, coffees, teas, beers, and ales"
680,10507,ANTON,7,2014-04-15,2014-05-13,2014-04-22,1,47.45,Antonio Moreno Taquería,Antonio Moreno,Owner,Mexico City,Mexico,Robert King,Sales Representative,London,UK,5.0,48,12.75,15,0.15,Chocolade,10 pkgs.,12.75,0,3,Speedy Express,Confections,"Desserts, candies, and sweet breads"
681,10508,OTTIK,1,2014-04-16,2014-05-14,2014-05-13,2,4.99,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,13,6.0,10,0.0,Konbu,2 kg box,6.0,0,8,United Package,Seafood,Seaweed and fish
682,10508,OTTIK,1,2014-04-16,2014-05-14,2014-05-13,2,4.99,Ottilies Käseladen,Henriette Pfalzheim,Owner,Köln,Germany,Nancy Davolio,Sales Representative,New York,USA,8.0,39,18.0,10,0.0,Chartreuse verte,750 cc per bottle,18.0,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
683,10509,BLAUS,4,2014-04-17,2014-05-15,2014-04-29,1,0.15,Blauer See Delikatessen,Hanna Moos,Sales Representative,Mannheim,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,28,45.6,3,0.0,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,Speedy Express,Produce,Dried fruit and bean curd
684,10510,SAVEA,6,2014-04-18,2014-05-16,2014-04-28,3,367.63,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Michael Suyama,Sales Representative,London,UK,5.0,29,123.79,36,0.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,Federal Shipping,Meat & Poultry,Prepared meats
685,10510,SAVEA,6,2014-04-18,2014-05-16,2014-04-28,3,367.63,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Boise,USA,Michael Suyama,Sales Representative,London,UK,5.0,75,7.75,36,0.1,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,Federal Shipping,Beverages,"Soft drinks, coffees, teas, beers, and ales"
686,10511,BONAP,4,2014-04-18,2014-05-16,2014-04-21,3,350.64,Bon app',Laurence Lebihan,Owner,Marseille,France,Margaret Peacock,Sales Representative,New York,USA,8.0,4,22.0,50,0.15,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22.0,0,2,Federal Shipping,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
687,10511,BONAP,4,2014-04-18,2014-05-16,2014-04-21,3,350.64,Bon app',Laurence Lebihan,Owner,Marseille,France,Margaret Peacock,Sales Representative,New York,USA,8.0,7,30.0,50,0.15,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,Federal Shipping,Produce,Dried fruit and bean curd
688,10511,BONAP,4,2014-04-18,2014-05-16,2014-04-21,3,350.64,Bon app',Laurence Lebihan,Owner,Marseille,France,Margaret Peacock,Sales Representative,New York,USA,8.0,8,40.0,10,0.15,Northwoods Cranberry Sauce,12 - 12 oz jars,40.0,0,2,Federal Shipping,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
689,10512,FAMIA,7,2014-04-21,2014-05-19,2014-04-24,2,3.53,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,Robert King,Sales Representative,London,UK,5.0,24,4.5,10,0.15,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
690,10512,FAMIA,7,2014-04-21,2014-05-19,2014-04-24,2,3.53,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,Robert King,Sales Representative,London,UK,5.0,46,12.0,9,0.15,Spegesild,4 - 450 g glasses,12.0,0,8,United Package,Seafood,Seaweed and fish
691,10512,FAMIA,7,2014-04-21,2014-05-19,2014-04-24,2,3.53,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,Robert King,Sales Representative,London,UK,5.0,47,9.5,6,0.15,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,United Package,Confections,"Desserts, candies, and sweet breads"
692,10512,FAMIA,7,2014-04-21,2014-05-19,2014-04-24,2,3.53,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Sao Paulo,Brazil,Robert King,Sales Representative,London,UK,5.0,60,34.0,12,0.15,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,United Package,Dairy Products,Cheeses
693,10513,WANDK,7,2014-04-22,2014-06-03,2014-04-28,1,105.65,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Robert King,Sales Representative,London,UK,5.0,21,10.0,40,0.2,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,Speedy Express,Confections,"Desserts, candies, and sweet breads"
694,10513,WANDK,7,2014-04-22,2014-06-03,2014-04-28,1,105.65,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Robert King,Sales Representative,London,UK,5.0,32,32.0,50,0.2,Mascarpone Fabioli,24 - 200 g pkgs.,32.0,0,4,Speedy Express,Dairy Products,Cheeses
695,10513,WANDK,7,2014-04-22,2014-06-03,2014-04-28,1,105.65,Die Wandernde Kuh,Rita Müller,Sales Representative,Stuttgart,Germany,Robert King,Sales Representative,London,UK,5.0,61,28.5,15,0.2,Sirop d'érable,24 - 500 ml bottles,28.5,0,2,Speedy Express,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
696,10514,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,8.0,20,81.0,39,0.0,Sir Rodney's Marmalade,30 gift boxes,81.0,0,3,United Package,Confections,"Desserts, candies, and sweet breads"
697,10514,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,8.0,28,45.6,35,0.0,Rössle Sauerkraut,25 - 825 g cans,45.6,1,7,United Package,Produce,Dried fruit and bean curd
698,10514,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,8.0,56,38.0,70,0.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,United Package,Grains & Cereals,"Breads, crackers, pasta, and cereal"
699,10514,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,8.0,65,21.05,39,0.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,United Package,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
700,10514,ERNSH,3,2014-04-22,2014-05-20,2014-05-16,2,789.95,Ernst Handel,Roland Mendel,Sales Manager,Graz,Austria,Janet Leverling,Sales Representative,New York,USA,8.0,75,7.75,50,0.0,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
701,10515,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,9,97.0,16,0.15,Mishi Kobe Niku,18 - 500 g pkgs.,97.0,1,6,Speedy Express,Meat & Poultry,Prepared meats
702,10515,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,16,17.45,50,0.0,Pavlova,32 - 500 g boxes,17.45,0,3,Speedy Express,Confections,"Desserts, candies, and sweet breads"
703,10515,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,27,43.9,120,0.0,Schoggi Schokolade,100 - 100 g pieces,43.9,0,3,Speedy Express,Confections,"Desserts, candies, and sweet breads"
704,10515,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,33,2.5,16,0.15,Geitost,500 g,2.5,0,4,Speedy Express,Dairy Products,Cheeses
705,10515,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Andrew Fuller,Vice President Sales,New York,USA,,60,34.0,84,0.15,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Speedy Express,Dairy Products,Cheeses
706,10516,HUNGO,2,2014-04-24,2014-05-22,2014-05-01,3,62.78,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Andrew Fuller,Vice President Sales,New York,USA,,18,62.5,25,0.1,Carnarvon Tigers,16 kg pkg.,62.5,0,8,Federal Shipping,Seafood,Seaweed and fish
707,10516,HUNGO,2,2014-04-24,2014-05-22,2014-05-01,3,62.78,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Andrew Fuller,Vice President Sales,New York,USA,,41,9.65,80,0.1,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,Federal Shipping,Seafood,Seaweed and fish
708,10516,HUNGO,2,2014-04-24,2014-05-22,2014-05-01,3,62.78,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,Cork,Ireland,Andrew Fuller,Vice President Sales,New York,USA,,42,14.0,20,0.0,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,Federal Shipping,Grains & Cereals,"Breads, crackers, pasta, and cereal"
709,10517,NORTS,3,2014-04-24,2014-05-22,2014-04-29,3,32.07,North/South,Simon Crowther,Sales Associate,London,UK,Janet Leverling,Sales Representative,New York,USA,8.0,52,7.0,6,0.0,Filo Mix,16 - 2 kg boxes,7.0,0,5,Federal Shipping,Grains & Cereals,"Breads, crackers, pasta, and cereal"
710,10517,NORTS,3,2014-04-24,2014-05-22,2014-04-29,3,32.07,North/South,Simon Crowther,Sales Associate,London,UK,Janet Leverling,Sales Representative,New York,USA,8.0,59,55.0,4,0.0,Raclette Courdavault,5 kg pkg.,55.0,0,4,Federal Shipping,Dairy Products,Cheeses
711,10517,NORTS,3,2014-04-24,2014-05-22,2014-04-29,3,32.07,North/South,Simon Crowther,Sales Associate,London,UK,Janet Leverling,Sales Representative,New York,USA,8.0,70,15.0,6,0.0,Outback Lager,24 - 355 ml bottles,15.0,0,1,Federal Shipping,Beverages,"Soft drinks, coffees, teas, beers, and ales"
712,10518,TORTU,4,2014-04-25,2014-05-09,2014-05-05,2,218.15,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Margaret Peacock,Sales Representative,New York,USA,8.0,24,4.5,5,0.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
713,10518,TORTU,4,2014-04-25,2014-05-09,2014-05-05,2,218.15,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Margaret Peacock,Sales Representative,New York,USA,8.0,38,263.5,15,0.0,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
714,10518,TORTU,4,2014-04-25,2014-05-09,2014-05-05,2,218.15,Tortuga Restaurante,Miguel Angel Paolino,Owner,Mexico City,Mexico,Margaret Peacock,Sales Representative,New York,USA,8.0,44,19.45,9,0.0,Gula Malacca,20 - 2 kg bags,19.45,0,2,United Package,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
715,10519,CHOPS,6,2014-04-28,2014-05-26,2014-05-01,3,91.76,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Michael Suyama,Sales Representative,London,UK,5.0,10,31.0,16,0.05,Ikura,12 - 200 ml jars,31.0,0,8,Federal Shipping,Seafood,Seaweed and fish
716,10519,CHOPS,6,2014-04-28,2014-05-26,2014-05-01,3,91.76,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Michael Suyama,Sales Representative,London,UK,5.0,56,38.0,40,0.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,Federal Shipping,Grains & Cereals,"Breads, crackers, pasta, and cereal"
717,10519,CHOPS,6,2014-04-28,2014-05-26,2014-05-01,3,91.76,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Michael Suyama,Sales Representative,London,UK,5.0,60,34.0,10,0.05,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,Federal Shipping,Dairy Products,Cheeses
718,10520,SANTG,7,2014-04-29,2014-05-27,2014-05-01,1,13.37,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Robert King,Sales Representative,London,UK,5.0,24,4.5,8,0.0,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,Speedy Express,Beverages,"Soft drinks, coffees, teas, beers, and ales"
719,10520,SANTG,7,2014-04-29,2014-05-27,2014-05-01,1,13.37,Santé Gourmet,Jonas Bergulfsen,Owner,Stavern,Norway,Robert King,Sales Representative,London,UK,5.0,53,32.8,5,0.0,Perth Pasties,48 pieces,32.8,1,6,Speedy Express,Meat & Poultry,Prepared meats
720,10521,CACTU,8,2014-04-29,2014-05-27,2014-05-02,2,17.22,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,Buenos Aires,Argentina,Laura Callahan,Sales Manager,New York,USA,2.0,35,18.0,3,0.0,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
721,10521,CACTU,8,2014-04-29,2014-05-27,2014-05-02,2,17.22,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,Buenos Aires,Argentina,Laura Callahan,Sales Manager,New York,USA,2.0,41,9.65,10,0.0,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,United Package,Seafood,Seaweed and fish
722,10521,CACTU,8,2014-04-29,2014-05-27,2014-05-02,2,17.22,Cactus Comidas para llevar,Patricio Simpson,Sales Agent,Buenos Aires,Argentina,Laura Callahan,Sales Manager,New York,USA,2.0,68,12.5,6,0.0,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,United Package,Confections,"Desserts, candies, and sweet breads"
723,10522,LEHMS,4,2014-04-30,2014-05-28,2014-05-06,1,45.33,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,1,18.0,40,0.2,Chai,10 boxes x 20 bags,18.0,0,1,Speedy Express,Beverages,"Soft drinks, coffees, teas, beers, and ales"
724,10522,LEHMS,4,2014-04-30,2014-05-28,2014-05-06,1,45.33,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,8,40.0,24,0.0,Northwoods Cranberry Sauce,12 - 12 oz jars,40.0,0,2,Speedy Express,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings"
725,10522,LEHMS,4,2014-04-30,2014-05-28,2014-05-06,1,45.33,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,30,25.89,20,0.2,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,Speedy Express,Seafood,Seaweed and fish
726,10522,LEHMS,4,2014-04-30,2014-05-28,2014-05-06,1,45.33,Lehmanns Marktstand,Renate Messner,Sales Representative,Frankfurt a.M.,Germany,Margaret Peacock,Sales Representative,New York,USA,8.0,40,18.4,25,0.2,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,Speedy Express,Seafood,Seaweed and fish
727,10523,SEVES,7,2014-05-01,2014-05-29,2014-05-30,2,77.63,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,Robert King,Sales Representative,London,UK,5.0,17,39.0,25,0.1,Alice Mutton,20 - 1 kg tins,39.0,1,6,United Package,Meat & Poultry,Prepared meats
728,10523,SEVES,7,2014-05-01,2014-05-29,2014-05-30,2,77.63,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,Robert King,Sales Representative,London,UK,5.0,20,81.0,15,0.1,Sir Rodney's Marmalade,30 gift boxes,81.0,0,3,United Package,Confections,"Desserts, candies, and sweet breads"
729,10523,SEVES,7,2014-05-01,2014-05-29,2014-05-30,2,77.63,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,Robert King,Sales Representative,London,UK,5.0,37,26.0,18,0.1,Gravad lax,12 - 500 g pkgs.,26.0,0,8,United Package,Seafood,Seaweed and fish
730,10523,SEVES,7,2014-05-01,2014-05-29,2014-05-30,2,77.63,Seven Seas Imports,Hari Kumar,Sales Manager,London,UK,Robert King,Sales Representative,London,UK,5.0,41,9.65,6,0.1,Jack's New England Clam Chowder,12 - 12 oz cans,9.65,0,8,United Package,Seafood,Seaweed and fish
731,10524,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,New York,USA,8.0,10,31.0,2,0.0,Ikura,12 - 200 ml jars,31.0,0,8,United Package,Seafood,Seaweed and fish
732,10524,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,New York,USA,8.0,30,25.89,10,0.0,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,0,8,United Package,Seafood,Seaweed and fish
733,10524,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,New York,USA,8.0,43,46.0,60,0.0,Ipoh Coffee,16 - 500 g tins,46.0,0,1,United Package,Beverages,"Soft drinks, coffees, teas, beers, and ales"
734,10524,BERGS,1,2014-05-01,2014-05-29,2014-05-07,2,244.79,Berglunds snabbköp,Christina Berglund,Order Administrator,Luleå,Sweden,Nancy Davolio,Sales Representative,New York,USA,8.0,54,7.45,15,0.0,Tourtière,16 pies,7.45,0,6,United Package,Meat & Poultry,Prepared meats
735,10525,BONAP,1,2014-05-02,2014-05-30,2014-05-23,2,11.06,Bon app',Laurence Lebihan,Owner,Marseille,France,Nancy Davolio,Sales Representative,New York,USA,8.0,36,19.0,30,0.0,Inlagd Sill,24 - 250 g  jars,19.0,0,8,United Package,Seafood,Seaweed and fish
736,10525,BONAP,1,2014-05-02,2014-05-30,2014-05-23,2,11.06,Bon app',Laurence Lebihan,Owner,Marseille,France,Nancy Davolio,Sales Representative,New York,USA,8.0,40,18.4,15,0.1,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,United Package,Seafood,Seaweed and fish
